Enhanced Marble Language Dataset - Generated on 2025-05-31 01:34:31
================================================================================

Dataset Statistics:
4378. "I navy move south then navy move south then navy move south then navy move south then navy move east | 6"
4379. "I teal born | 6"
4380. "I violet move south bump bottom died | 5 | 6"
4381. "I navy move north bump top I yellow move south then yellow move west bump yellow marble move east then navy move east | 6"
4382. "I violet born | 6"
4383. "I teal move south bump bottom died | 5 | 6"
4384. "I pink still then pink move west then pink move south then pink move north then pink move north then pink move west | 6"
4385. "I violet born | 6"
4386. "I violet move west bump left then violet move north bump left bump bottom died | 5 | 6"
4387. "I purple born | 6"
4388. "I indigo move north then indigo move east then indigo move south bump bottom died | 5 | 6"
4389. "I indigo born | 6"
4390. "I violet still bump left bump bottom died | 5 | 6"
4391. "I teal born | 6"
4392. "I indigo move west bump left bump bottom died | 5 | 6"
4393. "I cyan born | 6"
4394. "I pink move north bump top I purple move south bump bottom died | 5 | 6"
4395. "I teal still bump left bump right bump left then teal move east then teal move west bump left then teal move west | 6"
4396. "I teal move north bump top I purple move south bump purple marble move west then teal move south then teal move north | 6"
4397. "I teal move north bump right bump left bump left bump top then teal move west bump right then teal move south | 6"
4398. "I orange still bump left then orange move north bump left then orange move north bump right bump right bump top | 6"
4399. "I red born | 6"
4400. "I teal still bump left bump left bump left bump right bump bottom died | 5 | 6"
4401. "I black born | 6"
4402. "I yellow move south bump bottom died | 5 | 6"
4403. "I green born | 6"
4404. "I orange move south bump bottom died | 5 | 6"
4405. "I red move east bump right bump left bump left then red move south then red move east then red move north | 6"
4406. "I purple move west bump left then purple move west bump left bump right then purple move south then purple move north | 6"
4407. "I violet born | 6"
4408. "I purple move south bump top then purple move south bump top then purple move south bump right bump bottom died | 5 | 6"
4409. "I red born | 6"
4410. "I red move south bump bottom died | 5 | 6"
4411. "I teal born | 6"
4412. "I red move west bump left bump left bump bottom died | 5 | 6"
4413. "I violet move west bump left then violet move west bump top bump right bump top then violet move north | 6"
4414. "I violet still bump top I black move south then black move south then violet move south then violet move east | 6"
4415. "I violet move north bump top I black move south bump black marble move west then violet move east bump right | 6"
4416. "I indigo born | 6"
4417. "I green move east then green move west bump bottom died | 5 | 6"
4418. "I brown born | 6"
4419. "I cyan move west bump right bump bottom died | 5 | 6"
4420. "I teal still then teal move west bump left then teal move north then teal move west bump right bump right | 6"
4421. "I indigo move south then indigo move east then indigo move east then indigo move north bump top then indigo move south | 6"
4422. "I brown move west bump left bump top bump right bump top bump left bump left bump right bump left | 6"
4423. "I orange born | 6"
4424. "I brown still bump bottom died | 5 | 6"
4425. "I teal move east bump right then teal move west bump top bump top then teal move north then teal move west | 6"
4426. "I blue born | 6"
4427. "I violet still bump left bump bottom died | 5 | 6"
4428. "I indigo born | 6"
4429. "I indigo move north bump top I teal move south then teal move south bump bottom died | 5 | 6"
4430. "I teal move north bump top I black move south then black move north then teal move south bump top | 6"
4431. "I teal born | 6"
4432. "I teal still bump bottom died | 5 | 6"
4433. "I orange move north bump top I teal move south then teal move south then orange move south bump teal marble move west | 6"
4434. "I blue move east bump right bump left bump right then blue move west bump top bump left then blue move west | 6"
4435. "I white born | 6"
4436. "I orange move east bump right then orange move south then orange move south bump bottom died | 5 | 6"
4437. "I indigo move north then indigo move west bump left then indigo move south bump left then indigo move north | 6"
4438. "I gray born | 6"
4439. "I black move south bump bottom died | 5 | 6"
4440. "I cyan born | 6"
4441. "I teal move south bump bottom died | 5 | 6"
4442. "I blue still bump left bump top then blue move north bump right bump top bump left bump left then blue move east | 6"
4443. "I red born | 6"
4444. "I indigo move west bump left then indigo move north bump top then indigo move west bump bottom died | 5 | 6"
4445. "I coral born | 6"
4446. "I white still bump right then white move south bump top bump left bump bottom died | 5 | 6"
4447. "I coral move south then coral move south then coral move north then coral move north then coral move south | 6"
4448. "I black born | 6"
4449. "I blue move west bump left then blue move south bump bottom died | 5 | 6"
4450. "I red move east bump right then red move west bump right then red move north bump right then red move north | 6"
4451. "I black move east bump right then black move east then black move east then black move south bump right | 6"
4452. "I brown born | 6"
4453. "I coral move south bump bottom died | 5 | 6"
4454. "I purple born | 6"
4455. "I cyan still bump right bump bottom died | 5 | 6"
4456. "I gray move west bump left then gray move east bump right bump right bump right bump top bump top | 6"
4457. "I gray move north bump top I red move south then red move west then gray move north then gray move south | 6"
4458. "I red move north bump top I black move south then red move south bump black marble move east then red move north | 6"
4459. "I black move west bump left then black move south bump right bump right bump top then black move east | 6"
4460. "I silver born | 6"
4461. "I black still bump bottom died | 5 | 6"
4462. "I purple move north bump top I brown move south bump top then purple move north then purple move south | 6"
4463. "I navy move west bump left bump left then navy move south bump top then navy move west then navy move north | 6"
4464. "I brown move north bump top I silver move south then silver move west then brown move west bump right | 6"
4465. "I gray move west bump left then gray move south then gray move south bump top bump top bump right | 6"
4466. "I indigo born | 6"
4467. "I purple move east then purple move west bump bottom died | 5 | 6"
4468. "I orange born | 6"
4469. "I navy move south bump bottom died | 5 | 6"
4470. "I teal born | 6"
4471. "I red move south bump bottom died | 5 | 6"
4472. "I red born | 6"
4473. "I silver move south bump bottom died | 5 | 6"
4474. "I green born | 6"
4475. "I orange move south bump bottom died | 5 | 6"
4476. "I teal move west bump left then teal move west bump left then teal move west then teal move east | 6"
4477. "I red born | 6"
4478. "I red still bump right bump bottom died | 5 | 6"
4479. "I brown move east then brown move south bump top then brown move south bump left bump right then brown move south | 6"
4480. "I indigo move north bump top I red move south then red move east then indigo move north then indigo move east | 6"
4481. "I gold born | 6"
4482. "I red move south bump bottom died | 5 | 6"
4483. "I gray still bump right then gray move east bump right bump top bump top then gray move south then gray move north | 6"
4484. "I purple born | 6"
4485. "I indigo move west bump bottom died | 5 | 6"
4486. "I green still bump top I teal move south bump right then green move west then green move east bump teal marble move west | 6"
4487. "I teal move east bump right then teal move east then teal move west bump right bump top bump top | 6"
4488. "I red born | 6"
4489. "I green still bump bottom died | 5 | 6"
4490. "I navy born | 6"
4491. "I brown move east bump right bump right bump right bump left bump bottom died | 5 | 6"
4492. "I indigo born | 6"
4493. "I navy move south bump top then navy move east bump top bump bottom died | 5 | 6"
4494. "I yellow born | 6"
4495. "I indigo move west bump left then indigo move north then indigo move east then indigo move east bump bottom died | 5 | 6"
4496. "I gray move north then gray move east then gray move north then gray move east bump right then gray move north | 6"
4497. "I lime born | 6"
4498. "I red still bump bottom died | 5 | 6"
4499. "I yellow move north bump top I lime move south then lime move north bump right then yellow move north | 6"
4500. "I black born | 6"
4501. "I gray move south bump bottom died | 5 | 6"
4502. "I purple move east bump right bump top then purple move north bump right then purple move south bump top | 6"
4503. "I gold move west bump left bump top then gold move east bump top then gold move east then gold move north | 6"
4504. "I teal move west bump left bump right then teal move west bump top bump top then teal move south | 6"
4505. "I teal move south bump top then teal move east bump top then teal move north then teal move south | 6"
4506. "I indigo born | 6"
4507. "I purple still bump right then purple move east bump top then purple move south bump bottom died | 5 | 6"
4508. "I yellow move east then yellow move east bump left then yellow move east bump right bump top bump top | 6"
4509. "I indigo move west bump left bump right bump top then indigo move north then indigo move east then indigo move west | 6"
4510. "I black still bump left bump left then black move south bump top then black move north then black move west | 6"
4511. "I indigo move west bump left then indigo move north bump right bump right bump left bump left then indigo move south | 6"
4512. "I lime move north bump top bump left bump top bump top bump left bump top then lime move north | 6"
4513. "I black move east bump top bump right then black move east then black move south bump right bump right | 6"
4514. "I gray born | 6"
4515. "I gold move south bump bottom died | 5 | 6"
4516. "I gray move east bump right then gray move north then gray move west bump left then gray move west | 6"
4517. "I violet born | 6"
4518. "I indigo move south bump bottom died | 5 | 6"
4519. "I coral born | 6"
4520. "I violet move west bump left bump left bump bottom died | 5 | 6"
4521. "I yellow still bump left bump right then yellow move west then yellow move south then yellow move west bump right | 6"
4522. "I yellow move east bump right then yellow move north bump top then yellow move north then yellow move east | 6"
4523. "I navy born | 6"
4524. "I coral still bump left bump bottom died | 5 | 6"
4525. "I yellow move east bump right then yellow move west then yellow move east then yellow move east bump left | 6"
4526. "I gray move west bump left then gray move south then gray move west bump left then gray move west | 6"
4527. "I purple born | 6"
4528. "I black still bump bottom died | 5 | 6"
4529. "I navy move north bump top I teal move south bump teal marble move south bump right bump teal marble move west | 6"
4530. "I coral born | 6"
4531. "I gray still bump left bump top bump left bump bottom died | 5 | 6"
4532. "I gold born | 6"
4533. "I yellow move north then yellow move south bump bottom died | 5 | 6"
4534. "I teal move east bump right then teal move south then teal move north then teal move west bump top | 6"
4535. "I teal move south then teal move north then teal move south then teal move north then teal move west | 6"
4536. "I navy move west bump left then navy move south then navy move west then navy move east bump top | 6"
4537. "I blue born | 6"
4538. "I purple move south bump bottom died | 5 | 6"
4539. "I lime move south bump left bump top then lime move north then lime move north then lime move south | 6"
4540. "I gold move north bump top I teal move south then teal move east bump left then gold move south | 6"
4541. "I silver born | 6"
4542. "I lime still bump right bump right bump top bump bottom died | 5 | 6"
4543. "I teal still bump left then teal move east then teal move east then teal move north then teal move west | 6"
4544. "I black born | 6"
4545. "I navy move south bump bottom died | 5 | 6"
4546. "I brown born | 6"
4547. "I gold move east then gold move east then gold move north bump bottom died | 5 | 6"
4548. "I navy born | 6"
4549. "I coral still then coral move east bump top then coral move west bump bottom died | 5 | 6"
4550. "I black move west bump left then black move north bump right then black move south then black move north | 6"
4551. "I blue move north bump top I silver move south then silver move east then blue move east then blue move south | 6"
4552. "I purple born | 6"
4553. "I blue move south bump bottom died | 5 | 6"
4554. "I indigo born | 6"
4555. "I brown move east bump right bump left bump bottom died | 5 | 6"
4556. "I silver move north then silver move east then silver move west then silver move south bump right then silver move north | 6"
4557. "I teal move west bump left bump left then teal move north bump top bump right then teal move south | 6"
4558. "I purple move north bump top I silver move south then purple move east bump top bump silver marble move east | 6"
4559. "I teal born | 6"
4560. "I teal move south bump bottom died | 5 | 6"
4561. "I white born | 6"
4562. "I purple move east bump right bump right bump bottom died | 5 | 6"
4563. "I navy move north bump top I indigo move south then navy move west then navy move north then navy move east | 6"
4564. "I pink born | 6"
4565. "I navy move west bump left then navy move east bump top bump right bump bottom died | 5 | 6"
4566. "I red born | 6"
4567. "I teal move west bump left bump right then teal move south bump bottom died | 5 | 6"
4568. "I indigo move west bump left bump right bump top bump top then indigo move north then indigo move east | 6"
4569. "I silver move south then silver move north bump top then silver move south bump left then silver move south | 6"
4570. "I brown born | 6"
4571. "I black move north bump top bump top bump bottom died | 5 | 6"
4572. "I pink move north bump top I brown move south then pink move north then pink move north then pink move east | 6"
4573. "I navy born | 6"
4574. "I silver move south bump bottom died | 5 | 6"
4575. "I red move east bump right then red move east then red move south bump left bump right bump right | 6"
4576. "I gold born | 6"
4577. "I indigo move north bump bottom died | 5 | 6"
4578. "I white move south then white move south then white move north then white move south bump top then white move south | 6"
4579. "I green born | 6"
4580. "I brown move east bump right then brown move west bump left then brown move north bump right bump bottom died | 5 | 6"
4581. "I silver born | 6"
4582. "I white still bump top I gold move south bump left bump gold marble move west bump gold marble move south bump bottom died | 5 | 6"
4583. "I violet born | 6"
4584. "I red move west bump left then red move south then red move west bump right bump bottom died | 5 | 6"
4585. "I navy move east then navy move north then navy move north bump right then navy move east then navy move north | 6"
4586. "I gold still bump top I silver move south bump silver marble move east bump right bump silver marble move west then gold move south | 6"
4587. "I lime born | 6"
4588. "I navy move south bump bottom died | 5 | 6"
4589. "I white born | 6"
4590. "I gold still bump right then gold move east then gold move north bump bottom died | 5 | 6"
4591. "I pink move north bump top I lime move south then lime move west bump lime marble move east bump left | 6"
4592. "I brown born | 6"
4593. "I silver move south bump bottom died | 5 | 6"
4594. "I white move north bump top I green move south then white move north then white move east then white move west | 6"
4595. "I violet still bump right then violet move east bump top then violet move west bump right bump right then violet move east | 6"
4596. "I indigo born | 6"
4597. "I pink move south bump bottom died | 5 | 6"
4598. "I gold born | 6"
4599. "I white move east bump right bump right then white move east then white move west bump bottom died | 5 | 6"
4600. "I gold still bump top I violet move south then violet move south then gold move north then gold move west | 6"
4601. "I gold still bump right then gold move east then gold move west then gold move north then gold move north | 6"
4602. "I yellow born | 6"
4603. "I gold still bump left then gold move west bump left then gold move north bump right bump right bump bottom died | 5 | 6"
4604. "I brown move north bump top I green move south bump left then brown move south then brown move north | 6"
4605. "I red born | 6"
4606. "I lime still then lime move east then lime move north bump bottom died | 5 | 6"
4607. "I brown still bump left then brown move east then brown move south then brown move east bump right bump top | 6"
4608. "I green move north bump top I yellow move south then yellow move north bump yellow marble move east bump yellow marble move east | 6"
4609. "I yellow still then yellow move south then yellow move south then yellow move south bump left bump left bump left | 6"
4610. "I black born | 6"
4611. "I brown move east bump right then brown move north then brown move east bump bottom died | 5 | 6"
4612. "I white born | 6"
4613. "I yellow move south bump bottom died | 5 | 6"
4614. "I violet move north bump left then violet move north then violet move south then violet move north then violet move west | 6"
4615. "I red move north bump top I white move south bump right then red move north bump white marble move west | 6"
4616. "I brown born | 6"
4617. "I violet move west bump left then violet move north then violet move north bump left bump left bump bottom died | 5 | 6"
4618. "I white move north then white move south then white move north bump left then white move west then white move south | 6"
4619. "I teal born | 6"
4620. "I brown still bump top I black move south then black move south bump bottom died | 5 | 6"
4621. "I indigo still then indigo move east bump left bump top bump left bump right then indigo move east bump left | 6"
4622. "I orange born | 6"
4623. "I red still then red move south bump bottom died | 5 | 6"
4624. "I indigo move east bump right bump left then indigo move north then indigo move south bump right bump right | 6"
4625. "I navy born | 6"
4626. "I indigo move west bump left bump top then indigo move east bump right then indigo move south bump bottom died | 5 | 6"
4627. "I navy still then navy move north then navy move west then navy move south then navy move east then navy move west | 6"
4628. "I yellow born | 6"
4629. "I teal move north bump top I white move south bump bottom died | 5 | 6"
4630. "I silver born | 6"
4631. "I navy move south bump bottom died | 5 | 6"
4632. "I yellow move north bump left then yellow move south then yellow move west bump right then yellow move south | 6"
4633. "I orange born | 6"
4634. "I orange move south bump bottom died | 5 | 6"
4635. "I green still bump left then green move west bump left bump top then green move south then green move north | 6"
4636. "I orange move east then orange move east then orange move east then orange move north bump right bump left | 6"
4637. "I blue born | 6"
4638. "I orange move west then orange move north bump right then orange move east bump bottom died | 5 | 6"
4639. "I lime born | 6"
4640. "I white move east bump right bump left then white move south bump right bump bottom died | 5 | 6"
4641. "I brown born | 6"
4642. "I lime move south then lime move south then lime move east then lime move south bump bottom died | 5 | 6"
4643. "I violet born | 6"
4644. "I blue move south bump bottom died | 5 | 6"
4645. "I white born | 6"
4646. "I silver move north bump top I brown move south then brown move north then silver move east bump bottom died | 5 | 6"
4647. "I lime born | 6"
4648. "I brown move south bump bottom died | 5 | 6"
4649. "I yellow still bump left then yellow move south then yellow move north bump top bump top then yellow move west | 6"
4650. "I lime move east bump top bump left then lime move south bump left bump right bump top bump right | 6"
4651. "I green still bump top I lime move south then green move south bump top bump left bump right then green move east | 6"
4652. "I brown born | 6"
4653. "I violet move east bump right bump top bump left then violet move east bump top bump bottom died | 5 | 6"
4654. "I gray born | 6"
4655. "I black move west then black move south bump right bump bottom died | 5 | 6"
4656. "I white move west bump left then white move south then white move south then white move north then white move east | 6"
4657. "I lime still then lime move west bump left bump right then lime move east bump top then lime move west | 6"
4658. "I green born | 6"
4659. "I green move north then green move south bump bottom died | 5 | 6"
4660. "I indigo born | 6"
4661. "I brown move north then brown move south bump top bump top bump right then brown move east bump bottom died | 5 | 6"
4662. "I black born | 6"
4663. "I lime move south bump bottom died | 5 | 6"
4664. "I brown born | 6"
4665. "I gray move east bump right bump top then gray move south bump bottom died | 5 | 6"
4666. "I white move east bump right then white move south bump left then white move north then white move north | 6"
4667. "I cyan born | 6"
4668. "I yellow still then yellow move east then yellow move east bump bottom died | 5 | 6"
4669. "I lime born | 6"
4670. "I green move south bump bottom died | 5 | 6"
4671. "I lime move east bump right bump top bump left then lime move east then lime move east bump top | 6"
4672. "I blue born | 6"
4673. "I lime move north bump bottom died | 5 | 6"
4674. "I white move north bump top I indigo move south bump top then white move west then white move north | 6"
4675. "I blue still bump top I black move south bump top then blue move west bump right bump top bump right | 6"
4676. "I teal born | 6"
4677. "I white move east bump right then white move west bump bottom died | 5 | 6"
4678. "I teal born | 6"
4679. "I teal move west bump left then teal move north bump bottom died | 5 | 6"
4680. "I black still bump right then black move north then black move east then black move west bump top bump top | 6"
4681. "I indigo move north bump top I brown move south bump brown marble move east bump top then indigo move south | 6"
4682. "I brown move east bump right bump left then brown move north bump right bump top then brown move east | 6"
4683. "I teal move east bump right then teal move south then teal move east then teal move south then teal move west | 6"
4684. "I cyan born | 6"
4685. "I cyan move west bump left then cyan move east then cyan move east then cyan move east bump bottom died | 5 | 6"
4686. "I cyan move west bump left then cyan move south then cyan move east then cyan move east bump top | 6"
4687. "I teal move south then teal move north then teal move east then teal move north then teal move north | 6"
4688. "I brown move north bump top I teal move south then teal move north bump right then brown move north | 6"
4689. "I black still bump left then black move north then black move west then black move north then black move east | 6"
4690. "I cyan move west then cyan move west bump left bump right then cyan move east then cyan move east | 6"
4691. "I purple born | 6"
4692. "I black move west bump left bump right then black move east bump bottom died | 5 | 6"
4693. "I yellow born | 6"
4694. "I blue still bump left then blue move south bump bottom died | 5 | 6"
4695. "I indigo move north bump top I yellow move south then indigo move east then indigo move north bump yellow marble move east | 6"
4696. "I yellow move north bump top I cyan move south then cyan move east then yellow move south then yellow move west | 6"
4697. "I green born | 6"
4698. "I cyan move east bump right bump top bump top then cyan move north bump bottom died | 5 | 6"
4699. "I gray born | 6"
4700. "I purple move west bump right bump bottom died | 5 | 6"
4701. "I orange born | 6"
4702. "I teal move north bump top I green move south then green move south then teal move west bump bottom died | 5 | 6"
4703. "I red born | 6"
4704. "I green still bump bottom died | 5 | 6"
4705. "I red move west then red move west bump right bump right then red move north then red move east | 6"
4706. "I yellow still bump right then yellow move north bump right then yellow move south then yellow move east bump right | 6"
4707. "I pink born | 6"
4708. "I yellow move west bump left then yellow move east bump bottom died | 5 | 6"
4709. "I orange move south then orange move south bump right then orange move south bump right then orange move west | 6"
4710. "I indigo still bump right then indigo move east bump top then indigo move south bump top bump top then indigo move north | 6"
4711. "I gold born | 6"
4712. "I indigo still bump right then indigo move south bump top bump bottom died | 5 | 6"
4713. "I coral born | 6"
4714. "I gold still then gold move south then gold move west bump left bump bottom died | 5 | 6"
4715. "I white born | 6"
4716. "I brown still bump right then brown move south bump bottom died | 5 | 6"
4717. "I indigo born | 6"
4718. "I pink move south bump bottom died | 5 | 6"
4719. "I indigo still bump right then indigo move west bump right then indigo move west then indigo move west then indigo move north | 6"
4720. "I gray move north bump top I indigo move south bump indigo marble move west bump indigo marble move east then gray move south | 6"
4721. "I purple born | 6"
4722. "I orange still bump left bump left bump right bump bottom died | 5 | 6"
4723. "I cyan born | 6"
4724. "I gray move south bump bottom died | 5 | 6"
4725. "I violet born | 6"
4726. "I cyan move south bump bottom died | 5 | 6"
4727. "I cyan born | 6"
4728. "I purple move south bump bottom died | 5 | 6"
4729. "I lime born | 6"
4730. "I white move west bump left bump top bump bottom died | 5 | 6"
4731. "I yellow born | 6"
4732. "I red move west bump top then red move east bump right bump top then red move south bump bottom died | 5 | 6"
4733. "I cyan born | 6"
4734. "I cyan move west then cyan move north then cyan move west bump right bump bottom died | 5 | 6"
4735. "I lime move south then lime move north then lime move south then lime move east then lime move south | 6"
4736. "I yellow move south bump top then yellow move east then yellow move west then yellow move north then yellow move west | 6"
4737. "I orange born | 6"
4738. "I violet move north bump right then violet move south bump right bump bottom died | 5 | 6"
4739. "I silver born | 6"
4740. "I lime move south bump bottom died | 5 | 6"
4741. "I purple born | 6"
4742. "I orange move east bump left bump bottom died | 5 | 6"
4743. "I white born | 6"
4744. "I purple still bump bottom died | 5 | 6"
4745. "I red born | 6"
4746. "I white still bump left bump right bump bottom died | 5 | 6"
4747. "I lime born | 6"
4748. "I cyan move south bump bottom died | 5 | 6"
4749. "I violet born | 6"
4750. "I silver move west bump left then silver move west bump bottom died | 5 | 6"
4751. "I cyan born | 6"
4752. "I coral move east bump left bump right bump right then coral move west bump right bump bottom died | 5 | 6"
4753. "I cyan still then cyan move east then cyan move south bump left then cyan move west bump left bump left | 6"
4754. "I purple born | 6"
4755. "I yellow move south bump bottom died | 5 | 6"
4756. "I red still then red move south bump left then red move east then red move south then red move east | 6"
4757. "I red move north bump top I cyan move south bump cyan marble move west bump top then red move north | 6"
4758. "I red still bump left then red move east then red move east then red move north then red move east | 6"
4759. "I lime move north bump top I violet move south bump right then lime move east then lime move east | 6"
4760. "I teal born | 6"
4761. "I violet move west then violet move west bump top bump bottom died | 5 | 6"
4762. "I teal move west bump left then teal move north bump left bump top then teal move west then teal move west | 6"
4763. "I gray born | 6"
4764. "I teal move south bump bottom died | 5 | 6"
4765. "I indigo move north bump top I purple move south then indigo move north then indigo move east bump right | 6"
4766. "I gray move north then gray move east then gray move south then gray move east bump right bump left | 6"
4767. "I indigo move north bump top I cyan move south then indigo move south bump left bump cyan marble move north | 6"
4768. "I teal born | 6"
4769. "I purple move west bump left bump bottom died | 5 | 6"
4770. "I pink born | 6"
4771. "I lime move south bump bottom died | 5 | 6"
4772. "I brown born | 6"
4773. "I cyan still bump bottom died | 5 | 6"
4774. "I navy born | 6"
4775. "I red move west bump left bump left bump right bump bottom died | 5 | 6"
4776. "I navy move north bump top I brown move south then navy move north then navy move west then navy move east | 6"
4777. "I pink move west bump left then pink move west bump top then pink move south then pink move east | 6"
4778. "I white born | 6"
4779. "I navy move south bump bottom died | 5 | 6"
4780. "I gray move south then gray move east bump top then gray move north bump right bump top then gray move north | 6"
4781. "I indigo move east bump right then indigo move north then indigo move north then indigo move east bump top | 6"
4782. "I violet born | 6"
4783. "I white move east bump right then white move south bump bottom died | 5 | 6"
4784. "I pink move west bump left bump right then pink move east then pink move east bump left then pink move south | 6"
4785. "I yellow born | 6"
4786. "I gray move east bump right bump left bump right then gray move east then gray move west bump bottom died | 5 | 6"
4787. "I orange born | 6"
4788. "I teal still bump right bump bottom died | 5 | 6"
4789. "I green born | 6"
4790. "I pink still bump bottom died | 5 | 6"
4791. "I indigo still bump left then indigo move west bump left then indigo move south bump top bump top then indigo move north | 6"
4792. "I red born | 6"
4793. "I green move south bump bottom died | 5 | 6"
4794. "I red move east bump right then red move south then red move west then red move west bump top | 6"
4795. "I gold born | 6"
4796. "I indigo move south bump bottom died | 5 | 6"
4797. "I navy born | 6"
4798. "I violet still bump right bump right bump bottom died | 5 | 6"
4799. "I brown move south then brown move south then brown move south bump right bump left then brown move west | 6"
4800. "I brown move west then brown move west bump right bump left then brown move south then brown move south | 6"
4801. "I purple born | 6"
4802. "I gold move east bump right then gold move north bump bottom died | 5 | 6"
4803. "I red move north bump top I brown move south bump left then red move west bump right bump left | 6"
4804. "I brown move north bump top I yellow move south bump left bump left then brown move south then brown move south | 6"
4805. "I orange move north bump top I yellow move south bump right then orange move west bump right bump yellow marble move south | 6"
4806. "I lime born | 6"
4807. "I red still bump left bump left then red move east bump bottom died | 5 | 6"
4808. "I orange move north bump top I navy move south bump right then orange move east then orange move east | 6"
4809. "I navy move south then navy move south bump right then navy move east bump left then navy move south | 6"
4810. "I yellow still bump right then yellow move east bump left bump right bump right bump right then yellow move east | 6"
4811. "I pink born | 6"
4812. "I purple move south bump bottom died | 5 | 6"
4813. "I navy born | 6"
4814. "I navy move east bump right then navy move east then navy move east bump bottom died | 5 | 6"
4815. "I cyan born | 6"
4816. "I orange move east bump right then orange move west bump left then orange move west bump bottom died | 5 | 6"
4817. "I navy move east bump right then navy move west bump right bump top then navy move east then navy move east | 6"
4818. "I navy move east bump right bump left then navy move west then navy move east then navy move south | 6"
4819. "I brown move north bump top I yellow move south then yellow move east then brown move west then brown move north | 6"
4820. "I lime still bump top I navy move south then lime move east then lime move east then lime move north | 6"
4821. "I blue born | 6"
4822. "I lime move west bump left bump left bump bottom died | 5 | 6"
4823. "I navy move north bump top I blue move south bump right bump blue marble move north then navy move west | 6"
4824. "I navy move east bump left then navy move east then navy move north then navy move west then navy move west | 6"
4825. "I navy born | 6"
4826. "I navy move south bump bottom died | 5 | 6"
4827. "I pink still bump right bump left then pink move south bump left bump top then pink move north bump left | 6"
4828. "I cyan move east bump left bump top then cyan move west then cyan move east bump top then cyan move north | 6"
4829. "I lime born | 6"
4830. "I blue move west bump bottom died | 5 | 6"
4831. "I lime move west bump left then lime move east then lime move east then lime move east then lime move east | 6"
4832. "I yellow still then yellow move east bump right then yellow move west then yellow move south then yellow move north | 6"
4833. "I gold born | 6"
4834. "I yellow move south bump bottom died | 5 | 6"
4835. "I purple born | 6"
4836. "I navy move east bump right bump right then navy move south bump bottom died | 5 | 6"
4837. "I red born | 6"
4838. "I cyan still bump left bump bottom died | 5 | 6"
4839. "I brown move east bump right then brown move north then brown move east bump left then brown move west | 6"
4840. "I brown move north bump top I red move south then brown move south bump red marble move west bump red marble move west | 6"
4841. "I violet born | 6"
4842. "I gold move north then gold move west bump left bump bottom died | 5 | 6"
4843. "I coral born | 6"
4844. "I lime move south bump bottom died | 5 | 6"
4845. "I black born | 6"
4846. "I pink move south bump bottom died | 5 | 6"
4847. "I navy born | 6"
4848. "I purple move north then purple move east bump left bump bottom died | 5 | 6"
4849. "I gold born | 6"
4850. "I black move north bump top I red move south bump red marble move east then black move south bump bottom died | 5 | 6"
4851. "I yellow born | 6"
4852. "I coral move west then coral move east then coral move south bump bottom died | 5 | 6"
4853. "I silver born | 6"
4854. "I navy move north bump top I gold move south bump gold marble move west bump bottom died | 5 | 6"
4855. "I coral born | 6"
4856. "I brown move west then brown move east bump top bump top then brown move west bump top bump bottom died | 5 | 6"
4857. "I coral move west bump left then coral move west bump right then coral move west then coral move east | 6"
4858. "I white born | 6"
4859. "I yellow move north bump bottom died | 5 | 6"
4860. "I yellow born | 6"
4861. "I silver move south bump bottom died | 5 | 6"
4862. "I coral move north bump top I white move south then coral move east then coral move north bump white marble move west | 6"
4863. "I pink born | 6"
4864. "I violet move west bump left bump left bump left bump top then violet move east bump bottom died | 5 | 6"
4865. "I coral move south bump right bump top bump left bump left then coral move south then coral move west | 6"
4866. "I white born | 6"
4867. "I white move south bump bottom died | 5 | 6"
4868. "I gold move north bump top I pink move south bump right bump top then gold move east then gold move north | 6"
4869. "I purple born | 6"
4870. "I coral move south bump bottom died | 5 | 6"
4871. "I brown born | 6"
4872. "I red still bump left bump bottom died | 5 | 6"
4873. "I pink move east bump right then pink move south then pink move north bump left then pink move south | 6"
4874. "I yellow move west bump left then yellow move north then yellow move east then yellow move south bump left | 6"
4875. "I yellow move south then yellow move north then yellow move north bump right bump right then yellow move east | 6"
4876. "I coral born | 6"
4877. "I white move west then white move east bump top then white move south then white move east bump bottom died | 5 | 6"
4878. "I red born | 6"
4879. "I pink move east bump bottom died | 5 | 6"
4880. "I gold still bump left then gold move south bump left then gold move north then gold move south then gold move west | 6"
4881. "I teal born | 6"
4882. "I brown still bump left bump left then brown move south bump bottom died | 5 | 6"
4883. "I yellow move north bump top I red move south then yellow move south then yellow move north then yellow move east | 6"
4884. "I gray born | 6"
4885. "I yellow move west then yellow move north then yellow move south bump bottom died | 5 | 6"
4886. "I coral move west bump left then coral move west bump right then coral move east bump right then coral move east | 6"
4887. "I violet born | 6"
4888. "I coral move south bump bottom died | 5 | 6"
4889. "I gray move south then gray move west then gray move south bump right then gray move west then gray move south | 6"
4890. "I white born | 6"
4891. "I purple still bump right then purple move north bump right bump top bump right bump left bump bottom died | 5 | 6"
4892. "I silver born | 6"
4893. "I white move east then white move west bump bottom died | 5 | 6"
4894. "I brown born | 6"
4895. "I teal still bump right bump bottom died | 5 | 6"
4896. "I brown still then brown move south bump left then brown move south then brown move south bump top then brown move south | 6"
4897. "I brown move west bump left then brown move north bump left bump right bump right then brown move east | 6"
4898. "I pink born | 6"
4899. "I red still bump bottom died | 5 | 6"
4900. "I red born | 6"
